date_of_sale,address,postal_code,county,price,vat_exclusive,description_of_property,property_size_description,is_big,log_price,is_full_market_price,year,month,quarter
18/11/2016,"4 CORNADOWAGH, NEWTOWNCASHEL, LONGFORD",NA,Longford,350,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.5440680443502757,Yes,18,11,4
14/12/2017,"4 VIEW GLADE, CLONEE RD, CLONEE",NA,Meath,2750,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.439332693830263,Yes,14,12,4
20/05/2011,"37 Aidan Park, Shannon",NA,Clare,1070,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.0293837776852097,Yes,20,5,2
14/11/2013,"Tullycross, Moydrum, Athlone",NA,Westmeath,1200,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.0791812460476247,Yes,14,11,4
03/03/2015,"20 MOYGLARE COURT, MAYNOOTH, KILDARE",NA,Kildare,2370,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.374748346010104,Yes,3,3,1
16/10/2015,"61 EGLINTON RD, DUBLIN 4, DUBLIN",Dublin 4,Dublin,36000,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,4.556302500767287,Yes,16,10,4
28/04/2015,"54 The Alders, Carrington, Santry",Dublin 9,Dublin,1471.32,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.167707138478881,Yes,28,4,2
31/05/2018,"HILLHEAD, ARDARA, CO. DONEGAL",NA,Donegal,1300,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.113943352306837,Yes,31,5,2
18/02/2013,"Riverstown, Rathfeigh, Tara",NA,Meath,3150,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.4983105537896004,Yes,18,2,1
09/03/2016,"Apartment 47 Castlegrange Park, Castaheaney, Castleknock",Dublin 15,Dublin,1600,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.204119982655925,Yes,9,3,1
18/03/2015,"43 BAY VIEW GROVE, YOUGHAL, CORK",NA,Cork,1150,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.060697840353612,Yes,18,3,1
22/12/2015,"1 Park View, Deerpark, Virginia",NA,Cavan,2375,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.3756636139608855,Yes,22,12,4
25/08/2016,"THE PEN, TOOREEN, MOYARD",NA,Galway,1750,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.2430380486862944,Yes,25,8,3
17/10/2016,"23 GLENDOWN PARK, TEMPLEOGUE, DUBLIN 6W",NA,Dublin,5700,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.7558748556724915,Yes,17,10,4
19/06/2018,"31 Castleknock Cross, Castleknock, Dublin 15",Dublin 15,Dublin,6828.1938,Yes,New Dwelling house /Apartment,ge_125_square_meters,Not Big,3.834305838903763,Yes,19,6,2
26/04/2013,"34 The Rise, Boden Park, Rathfarnham",Dublin 16,Dublin,2650,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.423245873936808,Yes,26,4,2
03/10/2016,"VALE VIEW, CURRALEIGH, INNISCARRA",NA,Cork,3350,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.525044807036845,Yes,3,10,4
29/10/2014,"608 CITY CENTRAL, BEDFORD ROW, LIMERICK",NA,Limerick,900,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.9542425094393248,Yes,29,10,4
29/10/2014,"33 ARDFIELD RD, GRANGE, DOUGLAS",NA,Cork,1691.63,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.22830537848416,Yes,29,10,4
12/06/2015,"40 RAILWAY LOUGH, BELTUTBET, CO CAVAN",NA,Cavan,157.06,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.196065593116304,Yes,12,6,2
23/10/2014,"43 MONKSFIELD PARK, BEALNAMULLIA, ATHLONE",NA,Roscommon,500,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.6989700043360187,Yes,23,10,4
21/06/2017,"7 CHURCH CROSS DROMINA, CHARLEVILLE, CORK",NA,Cork,1250,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.0969100130080562,Yes,21,6,2
16/05/2018,"22 JOHNSTOWN BRIDGE, JOHN STREET, WATERFORD",NA,Waterford,1010,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.0043213737826426,Yes,16,5,2
13/12/2017,"44 ST FIACCS TERRACE, GRAIGUECULLEN, CARLOW",NA,Carlow,1100,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.041392685158225,Yes,13,12,4
23/06/2017,"APT 1 WEST COURTYARD, TULLYVALE, CABINTEELY",Dublin 18,Dublin,3280,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.515873843711679,Yes,23,6,2
19/04/2018,"BARBERSTOWN LODGE, MAYNOOTH RD, STRAFFAN",NA,Kildare,6800,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.832508912706236,Yes,19,4,2
10/10/2017,"APT 20, LAKESIDE WALK, NORTH RD",NA,Monaghan,632.16,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.800827012337371,Yes,10,10,4
17/11/2015,"23 GLENBOURNE WALK, LEOPARDSTOWN VALLEY, LEOPARDSTOWN DUBLIN 18",Dublin 18,Dublin,4200,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.6232492903979003,Yes,17,11,4
12/02/2018,"3 KILLEEN GARDENS, MAGANEY, CO LAOIS",NA,Laois,330,Yes,New Dwelling house /Apartment,lt_38_square_meters,Not Big,2.5185139398778875,Yes,12,2,1
24/04/2015,"37 CARRIGMORE CRESCENT, SAGGART, DUBLIN",Dublin 24,Dublin,725,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.8603380065709936,Yes,24,4,2
11/05/2012,"30 Willsbrook, Dooradoyle",NA,Limerick,1900,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.278753600952829,Yes,11,5,2
20/10/2014,"137 BRACKEN HILL, BLACKGLEN RD, SANDYFORD DUBLIN 18",Dublin 18,Dublin,2400,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.380211241711606,Yes,20,10,4
08/05/2015,"62 THE OAKS, RIDGEWOOD, SWORDS",NA,Dublin,2050,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.311753861055754,No,8,5,2
22/01/2010,"Scart na Gloran, Kilcoran, Cahir",NA,Tipperary,2250,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.3521825181113627,Yes,22,1,1
13/02/2014,"82 THE GREENS, THOMASTOWN",NA,Kilkenny,660.3524000000001,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,2.819775760589571,Yes,13,2,1
16/06/2016,"26 ST JAMES CRESCENT, MERVUE, COUNTY GALWAY",NA,Galway,1400,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.146128035678238,Yes,16,6,2
26/05/2010,"98 St Annes, Kimmage Road West, Dublin 12",Dublin 12,Dublin,2800,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.4471580313422194,Yes,26,5,2
09/01/2014,"TONBANE, RINDRUM PO, FANAD",NA,Donegal,200,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.3010299956639813,Yes,9,1,1
25/01/2013,"22 The Paddock's, Athleague",NA,Roscommon,1850.22,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.2672233711627046,Yes,25,1,1
17/04/2012,"17  Ard Dara View, Station Road, Blarney",NA,Cork,2000,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.3010299956639813,Yes,17,4,2
19/12/2012,"156 Leargan, Ballymoneen West, Galway",NA,Galway,700,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.845098040014257,Yes,19,12,4
12/02/2016,"23 FATIMA DR, DUNDALK, LOUTH",NA,Louth,800,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.9030899869919438,Yes,12,2,1
08/09/2014,"22 Camden Row, Dublin 8",Dublin 8,Dublin,7000,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.845098040014257,Yes,8,9,3
02/12/2016,"14 ELM ROAD, DONNYCARNEY, DUBLIN 5",Dublin 9,Dublin,2450,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.3891660843645326,Yes,2,12,4
17/02/2016,"69E CROMCASTLE RD, KILMORE WEST, DUBLIN 5",Dublin 5,Dublin,1500,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.1760912590556813,Yes,17,2,1
25/11/2015,"11 COIS IN BHEAR, MARKIEVICZ RD, SLIGO",NA,Sligo,1150,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.060697840353612,Yes,25,11,4
18/04/2012,"Apartment 1 First Floor, Block B Parkside, Portlaoise",NA,Laois,704.8,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,2.8480658954039915,Yes,18,4,2
22/09/2011,"Thonabrucky, Rahoon, Galway",NA,Galway,4150,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.6180480967120925,Yes,22,9,3
21/02/2014,"64 WESTBROOK RD, DUNDRUM, DUBLIN 14",NA,Dublin,4565,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.659440781870318,Yes,21,2,1
29/06/2017,"27 LOWER DODDER RD, RATHFARNHAM, DUBLIN 14",Dublin 14,Dublin,2500,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.3979400086720375,Yes,29,6,2
30/03/2010,"3 Seapark Drive, Clontarf, Dublin 3",NA,Dublin,3950,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.59659709562646,Yes,30,3,1
23/07/2012,"Apartment 5 Russell Court, 95/96 St Stephen's Green",NA,Dublin,1850,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.2671717284030137,Yes,23,7,3
12/06/2017,"193 SILVERSPRINGS COURT, TIVOLI, CORK",NA,Cork,2020,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.305351369446624,Yes,12,6,2
14/11/2013,"Curkish, Bailieborough",NA,Cavan,1500,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.1760912590556813,Yes,14,11,4
04/04/2016,"7 HOLYWELL VILLAS, SWORDS, DUBLIN",NA,Dublin,2100,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.322219294733919,Yes,4,4,2
18/09/2018,"18 SEAMUS QUIRKE PARK, BALLINLOUGH, CORK",NA,Cork,2485,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.395326393069351,Yes,18,9,3
09/08/2017,"Apartment 2, Hanover Lofts, Hanover Street East",Dublin 2,Dublin,4977.97,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.6970522749817514,Yes,9,8,3
26/05/2016,"117 GREENPARK MEADOWS, MULLINGAR, WESTMEATH",NA,Westmeath,1950,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.290034611362518,Yes,26,5,2
08/01/2010,"14 Castleview Park, Malahide",NA,Dublin,6200,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.792391689498254,Yes,8,1,1
02/12/2015,"11 CONORVILLE, LUDDEN, BUNCRANA",NA,Donegal,1400,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.146128035678238,Yes,2,12,4
22/11/2017,"NAYARIT, MONEYTEIGE, AUGHRIM",NA,Wicklow,1060,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.0253058652647704,Yes,22,11,4
22/02/2018,"32 THE WALK, HUNTERS WOOD, BALLYCULLEN DUBLIN 24",Dublin 24,Dublin,3200,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.505149978319906,Yes,22,2,1
10/10/2012,"Aughurine, Ballaghaderreen",NA,Roscommon,580,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.7634279935629373,Yes,10,10,4
25/02/2010,"5 Killarney Country Club, Faha, Killarney",NA,Kerry,1000,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3,Yes,25,2,1
01/12/2017,"Apt 44 Orwell Gate, Block A, Marianella",NA,Dublin,5198.23,Yes,New Dwelling house /Apartment,ge_125_square_meters,Not Big,3.7158554913098567,Yes,1,12,4
02/10/2012,"46 An caislean Drive, Ballincollig",NA,Cork,1620,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.2095150145426308,Yes,2,10,4
31/08/2011,"42 Cois Inbhir, Donabate",NA,Dublin,3410,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.5327543789924976,Yes,31,8,3
27/10/2015,"1 APARTMENT, SPLITROCK TAKEAWAY, EASKEY",NA,Sligo,250,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.3979400086720375,Yes,27,10,4
31/08/2017,"21 King Street, Clongriffin",Dublin 13,Dublin,2859.7053,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.4563212802695102,Yes,31,8,3
27/01/2010,"3 The Waxworks, Ashtown Square, Ashtown",Dublin 15,Dublin,2555.07,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.407402802786698,Yes,27,1,1
30/12/2010,"' Adrigole', Ballincurrig, Douglas",NA,Cork,3600,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.5563025007672873,Yes,30,12,4
14/02/2017,"15 Beresford Gardens, Donabate",NA,Dublin,2995.99,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.4765403594439617,Yes,14,2,1
30/10/2015,"Ballybroghan, Killaloe",NA,Clare,750,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.8750612633917,Yes,30,10,4
20/11/2017,"28 MERTON HALL, MILLTOWN AVE, MOUNT ST ANNES DUBLIN 6",Dublin 6,Dublin,5650,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.7520484478194387,Yes,20,11,4
20/03/2015,"8 GRANGE ABBEY GROVE, BALDOYLE, DUBLIN 13",Dublin 13,Dublin,1200,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.0791812460476247,No,20,3,1
22/06/2018,"18 KERRYHALL RD, FAIRHILL, CORK",NA,Cork,900,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.9542425094393248,Yes,22,6,2
13/12/2017,"Apartment 102 The Hermitage, Balgriffin, Dublin 13",Dublin 13,Dublin,2065.4231,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.315009029926318,Yes,13,12,4
13/01/2015,"8 Battery Court, Battery Road, LONGFORD",NA,Longford,176.21,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,2.2460305511905845,Yes,13,1,1
17/05/2016,"37 CAIREAL MOR, HEADFORD RD, GALWAY",NA,Galway,1210,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.0827853703164503,Yes,17,5,2
15/06/2018,"43 SOUTH GATE, CORK ST, DUBLIN 8",Dublin 8,Dublin,2750,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.439332693830263,Yes,15,6,2
30/06/2017,"42 THE COURTYARD, BRU NA GRUADAN, CASTLETROY LIMERICK",NA,Limerick,1300,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.113943352306837,Yes,30,6,2
25/05/2017,"102 PREMIER SQ, FINGLAS RD, DUBLIN 11",Dublin 11,Dublin,1950,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.290034611362518,Yes,25,5,2
19/10/2015,"43 AMBERWOOD, BALLIVOR, MEATH",NA,Meath,1100,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.041392685158225,Yes,19,10,4
05/11/2014,"68 COIS LUACHRA, DOORADOYLE, LIMERICK",NA,Limerick,1050,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.0211892990699383,Yes,5,11,4
30/04/2018,"16 CHANDLERS WALK, RUSHBROOKE BALLYNOE, COBH",NA,Cork,239.30669999999998,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.378954857962769,Yes,30,4,2
22/01/2018,"HISKINSTOWN, DELVIN, COUNTY WESTMEATH",NA,Westmeath,740,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.8692317197309762,Yes,22,1,1
18/02/2010,"5 Linn Corr, Castlemartyr",NA,Cork,2687.2246999999998,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.4293039827301555,Yes,18,2,1
23/01/2017,"45 BLUNDELL WOOD, EDENDERRY, OFFALY",NA,Offaly,1400,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.146128035678238,Yes,23,1,1
17/04/2013,"Granville, O'Connell Avenue",NA,Limerick,1650,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.2174839442139063,Yes,17,4,2
06/05/2016,"12 Hayfield, Straffan Road, MAYNOOTH",NA,Kildare,2202.6431,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.3429441329848957,Yes,6,5,2
04/04/2014,"73 SEAPARK DRIVE, CLONTARF, DUBLIN 3",NA,Dublin,3950,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.59659709562646,Yes,4,4,2
02/02/2011,"31 Dolpin Road, Inchicore",NA,Dublin,2080,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.3180633349627615,Yes,2,2,1
17/08/2010,"19 warrenstown drive, blanchardstown",Dublin 15,Dublin,1150,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.060697840353612,No,17,8,3
28/04/2016,"30 MARLEY COURT, RATHFARNHAM, DUBLIN 14",Dublin 14,Dublin,4300,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.6334684555795866,Yes,28,4,2
11/06/2015,"3 MILLBROOK, MILL ST, CARRICK ON SUIR",NA,Tipperary,1350,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.130333768495006,Yes,11,6,2
18/04/2016,"40 COLLEGE HILL, MULLINGAR, WESTMEATH",NA,Westmeath,1950,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.290034611362518,Yes,18,4,2
22/02/2017,"60 MAPLE COURT, MOUNT OVAL VILLAGE, ROCHESTOWN",NA,Cork,1620,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.2095150145426308,Yes,22,2,1
15/09/2017,"6 The Elms, Old Grange Wood, Monasterevin",NA,Kildare,1973.0572,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.2951396758676372,Yes,15,9,3
06/11/2015,"WINDMILL HILL, WELLINGTONBRIDGE, WEXFORD",NA,Wexford,1525,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.1832698436828046,Yes,6,11,4
03/08/2018,"36 FORBES QUAY, GRAND CANAL SQ, DUBLIN 2",Dublin 2,Dublin,4250,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.6283889300503116,Yes,3,8,3
02/08/2013,"3 Kesh road, Gotnakesh, Cavan",NA,Cavan,700,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.845098040014257,Yes,2,8,3
15/11/2017,"IDLEWILD, MANNANSTOWN, ARDCATH",NA,Meath,5800,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.7634279935629373,Yes,15,11,4
20/06/2016,"14 REEVES HALL, RUTLAND ST, CORK",NA,Cork,1050,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.0211892990699383,Yes,20,6,2
14/05/2018,"15 BARTRA GREEN, KILLALA, COUNTY MAYO",NA,Mayo,875,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.942008053022313,Yes,14,5,2
12/12/2012,"63 Keeper Road, Drimnagh",Dublin 12,Dublin,1000,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3,Yes,12,12,4
30/01/2015,"APT 78, PARKLANDS COURT, BALLYCULLEN DUBLIN 24",Dublin 24,Dublin,1750,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.2430380486862944,Yes,30,1,1
10/02/2015,"Apt 33 Block A, Silverbridge Court, Knock Road  Claremorris",NA,Mayo,334.32,Yes,New Dwelling house /Apartment,lt_38_square_meters,Not Big,2.5241623581355697,Yes,10,2,1
15/08/2016,"139 BALREASK VILLAGE, NAVAN, MEATH",NA,Meath,1840,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.2648178230095364,Yes,15,8,3
15/05/2018,"18 LISSANISKA, LAHINCH RD, ENNIS",NA,Clare,1590,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.2013971243204513,Yes,15,5,2
22/01/2015,"9 GLENCAIRN DALE, THE GALLOPS, LEOPARDSTOWN DUBLIN 18",Dublin 18,Dublin,5050,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.7032913781186614,Yes,22,1,1
18/12/2014,"19 ARDGLAS EST, DUNDRUM, DUBLIN 16",Dublin 16,Dublin,7350,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.8662873390841948,Yes,18,12,4
30/04/2012,"Moyneard Lane, Moyne, Thurles",NA,Tipperary,180,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.255272505103306,Yes,30,4,2
07/12/2010,"10 Holywell, Sea Road, Kilcoole",NA,Wicklow,3325.33,Yes,New Dwelling house /Apartment,ge_125_square_meters,Not Big,3.5218347504113092,Yes,7,12,4
31/10/2016,"31 MOUNT SION ROAD, GREENMOUNT, CORK",NA,Cork,1625,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.210853365314893,Yes,31,10,4
30/06/2015,"7 ARUS BUN CAISE, RAHOON, COUNTY GALWAY",NA,Galway,820.875,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.9142770292956506,Yes,30,6,2
23/05/2014,"139 BEAUVALE PARK, ARTANE, DUBLIN 5",Dublin 5,Dublin,2460,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.3909351071033793,Yes,23,5,2
11/08/2015,"185 Lurgan Park, Renmore, Galway",NA,Galway,1800,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.255272505103306,Yes,11,8,3
12/12/2016,"GLENCOLLINS LOWER, BALLYDESMOND, MALLOW",NA,Cork,2000,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.3010299956639813,Yes,12,12,4
01/03/2010,"24 Oaklands Park, Sandymount",Dublin 4,Dublin,7500,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.8750612633917,Yes,1,3,1
06/12/2013,"APT 10, COLLEGE COURT, COLLEGE ST",NA,Westmeath,200,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.3010299956639813,Yes,6,12,4
04/07/2014,"DERRYCORIS, EDENDERRY, CO OFFALY",NA,Offaly,1050,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.0211892990699383,Yes,4,7,3
04/11/2016,"23 An Bonnan Bui Way, Blacklion",NA,Cavan,650,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,2.8129133566428557,Yes,4,11,4
29/06/2016,"APT 23, COLLEGE VIEW, SILLOGE RD DUBLIN 11",Dublin 11,Dublin,5950,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.7745169657285498,Yes,29,6,2
03/05/2017,"115 BEECH DALE, KILCOOLE, WICKLOW",NA,Wicklow,3490,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.5428254269591797,Yes,3,5,2
03/08/2012,"66 Dunsink Avenue, Finglas West",Dublin 11,Dublin,700,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.845098040014257,Yes,3,8,3
07/07/2010,"50 Cherry Drive, Glencairn, Dooradoyle",NA,Limerick,1955,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.2911467617318855,Yes,7,7,3
18/12/2014,"35 THE OLD RECTORY, LUCAN, CO. DUBLIN",NA,Dublin,1500,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.1760912590556813,Yes,18,12,4
15/02/2015,"ELDERDALE, RECTORY RD, ENNISCORTHY",NA,Wexford,900,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.9542425094393248,Yes,15,2,1
27/04/2015,"304 Time Place, Corrig Road, Sandyford",Dublin 18,Dublin,2361.59,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.3732045011549676,Yes,27,4,2
10/09/2015,"GORT ROAD, LOUGHREA, CO GALWAY",NA,Galway,1070,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.0293837776852097,Yes,10,9,3
18/12/2014,"16 DUNBEAG, NEWPORT RD, CASTLEBAR",NA,Mayo,860,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.934498451243568,Yes,18,12,4
29/09/2015,"3 HILL CREST COURT, KILCULLEN, KILDARE",NA,Kildare,1500,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.1760912590556813,Yes,29,9,3
14/03/2016,"NO 22 TARA COURT, LETTERKENNY, CO DONEGAL",NA,Donegal,900,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.9542425094393248,Yes,14,3,1
27/07/2012,"273 Grace Park Heights, Drumcondra, Dublin 9",NA,Dublin,3450,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.537819095073274,Yes,27,7,3
19/10/2012,"The Dell, Glandore",NA,Cork,2470,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.392696953259666,Yes,19,10,4
15/02/2011,"70 Blessington Street, .",Dublin 7,Dublin,3000,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.4771212547196626,Yes,15,2,1
12/05/2017,"51 ROCKFIELD RD, KELLS, MEATH",NA,Meath,1740,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.2405492482825995,Yes,12,5,2
22/08/2014,"Treascon, Portarlington",NA,Offaly,900,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.9542425094393248,Yes,22,8,3
08/09/2014,"4 EFFRA RD, RATHMINES, DUBLIN 6",Dublin 6,Dublin,7400,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.8692317197309762,Yes,8,9,3
28/12/2012,"12 Erris View, Boyle",NA,Roscommon,750,No,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,2.8750612633917,Yes,28,12,4
05/08/2014,"2 MILLHILL PARK, SKERRIES, DUBLIN",NA,Dublin,2400,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.380211241711606,Yes,5,8,3
